id,amount,currency,date,type,risk_score
7a2ab6b1-e35e-4aeb-a1c7-433261efdfcc,18674.42,USD,2025-08-06,debit,0.79
fc29af31-7af3-4093-a7ee-526b9dbb765e,1601.06,USD,2024-03-18,credit,0.5
f622cc27-23fc-4d22-a8a7-91a7c3ae632e,15385.89,GBP,2024-10-13,credit,0.43
cc5734a4-d192-4cbb-85e3-9a2a3ded0051,10639.46,USD,2025-12-18,debit,0.3
10285a2b-8acf-4972-a2ed-50ae9462a58a,8297.98,GBP,2024-08-24,debit,0.98
9aaae33c-f228-47e2-8f8b-0f373a9a2070,92.4,USD,2025-07-11,credit,0.58
3762a8d0-1e4b-4e74-8a47-45d73ead62f6,6955.36,USD,2025-07-15,debit,0.03
23af47c1-b088-40f3-925e-5975e79fab9c,17700.06,USD,2024-04-06,credit,0.69
1ffff62f-7698-48bf-82b3-f492291a0c39,6773.24,GBP,2026-02-17,credit,0.42
c08c247b-313b-44b5-b743-8652279dfbac,14271.97,USD,2024-07-13,debit,0.58
620342a6-9f5a-4850-a638-d3feab7fa3c4,3315.25,EUR,2024-07-21,credit,0.97
5ae0fd61-fdb0-4ac2-bbe1-9bc6e21294b7,8634.93,USD,2024-04-14,debit,0.58
81f18742-80fb-4b0b-9be3-6defcbaf9038,12294.33,USD,2024-12-25,debit,0.18
fe295dcb-56ed-4a6d-ae58-1d7af1c30ebf,645.49,USD,2025-01-23,credit,0.79
7698d3fa-f7e8-473a-a9d0-a3addc46e42e,8046.67,EUR,2024-10-30,credit,0.52
3ace6fd7-cc21-46b5-84c3-d95b89548f79,14529.04,USD,2024-10-02,credit,0.13
91097b9c-7c1a-41f9-91c0-6c53b75d1c2c,15342.28,USD,2025-11-09,credit,0.56
01a24552-9b35-48f6-951f-a47bea7f21f5,1398.35,USD,2025-07-02,credit,0.37
875624bf-fa6f-4f0b-a73b-eeb7ee7e2a96,5571.98,USD,2024-08-19,credit,0.07
5fa0fd06-8c96-4172-82cb-d73e08961f23,18912.43,USD,2025-09-27,credit,0.56
baff8b96-707c-4169-8898-56047dba629e,8898.9,EUR,2025-03-23,credit,0.8
8fc2bdc6-4b97-40b5-9f4f-bc20ba300045,12115.81,USD,2024-07-19,credit,0.27
78b8f7eb-5130-4f4e-8c80-5aaf7bd4dd2c,18380.36,USD,2024-05-01,credit,0.05
5be30a68-a6a0-4af0-bb12-a8a00f5eaac4,15328.62,USD,2026-02-12,credit,0.22
a5724ea9-e852-4d89-bcc0-2e1a0e43b843,18814.69,USD,2026-02-26,credit,0.27
f5798b34-07d1-4e57-a460-4241245fbd2b,14226.95,USD,2025-11-29,debit,0.01
c3922bde-ca7b-49e3-8ac0-1d25dcdb01c5,7717.9,USD,2025-03-24,debit,0.89
26b99e75-d1e6-438a-88a6-51583944532f,13156.26,USD,2024-10-12,credit,0.14
65692aef-6252-4783-929a-4b2417de0579,6795.97,USD,2026-02-23,credit,0.83
19fe7f08-033a-423c-a0b0-fb482477180f,18990.33,EUR,2025-11-18,credit,0.9
9ddf7029-3b5e-41cc-af4f-78cfd1535433,7208.88,EUR,2025-05-30,debit,0.79
9a09e0d0-bf98-48b3-9bae-e96dd7460a31,17525.43,GBP,2026-01-11,credit,0.81
6b95012e-9462-49af-b4bc-47e000617f97,6651.37,USD,2025-10-09,credit,0.86
526e87b0-8a24-40bb-b613-16b41cd9c41e,15272.44,USD,2024-04-03,debit,0.35
c819f5ba-3a80-4399-9b53-eb47180498bb,2038.23,USD,2025-03-23,debit,0.41
299e50a3-eb4d-475c-8904-076ce14027a0,9718.04,GBP,2024-10-31,debit,0.18
d45110c2-5ca1-4289-9334-cd4add6cd8c8,17150.01,GBP,2025-08-16,debit,0.08
4346adc2-650b-43fa-b2ef-16b73d69d1da,3341.68,USD,2025-01-13,debit,0.64
c09ad033-e1c1-4ae4-b89d-32e432b65c54,6742.97,USD,2024-03-16,debit,0.96
7d52808a-adbc-4ec2-b280-5f9db95b15e8,17143.75,GBP,2025-01-28,debit,0.08
6f5c8864-cd65-4693-ad16-9bc67b59ca24,19119.31,USD,2026-02-27,debit,0.42
f973b89a-a11c-4c23-b0f9-0c4f25b6bea3,15810.46,EUR,2026-02-11,debit,0.67
2854b9c0-36af-42c1-bd7c-910ad57e792d,11913.0,EUR,2024-08-23,credit,0.49
58f6fc02-3400-471a-a155-472a83320de9,15721.74,GBP,2026-01-17,debit,0.63
847e3f1f-d991-4e31-8405-0f00cdcebce6,13150.86,GBP,2024-10-21,credit,0.33
695899e2-67ff-4b05-aea7-a96784805e8a,8797.29,USD,2025-04-09,debit,0.97
18d1966a-fdd2-4902-a7a1-e240d5b9eaad,9174.92,EUR,2024-05-14,credit,0.97
e7823ee3-0388-4c0c-b788-2f51ba8004e2,2387.15,GBP,2025-08-30,debit,0.56
2272943f-0909-4668-bc3c-9e2ec3ed8fc4,17889.72,EUR,2024-10-15,credit,0.67
35c1a69f-7608-45b0-b752-f76b9f07e500,10657.7,EUR,2024-11-16,debit,0.88
c43e6333-689d-45db-aff7-33f10f75156a,16525.62,USD,2025-11-25,debit,0.02
24a0263f-4b74-47c3-8fb5-ca25c3ec7c5a,15748.91,USD,2025-03-14,debit,0.56
78d19c76-0616-4f9d-9913-fd8952c857fc,18105.43,USD,2025-09-09,debit,0.53
e10068bb-6041-4554-8ff8-90b89960df95,19751.41,GBP,2025-06-26,credit,0.26
70d64f9e-e401-433d-9432-b5830a3e7132,14290.66,USD,2024-09-12,credit,0.76
8d4dc5be-2352-4ec8-9420-70745feea4f1,19683.68,USD,2025-05-09,credit,0.2
27e1177e-8b63-40b9-8450-37eb14ad04c3,9931.88,EUR,2024-10-15,debit,0.72
31223fc7-ad73-4d7a-a322-2c089b21a96a,11930.25,USD,2025-03-20,debit,0.1
d6fd1179-80b3-4e1d-8dc2-001379b33130,9339.64,USD,2025-02-08,debit,0.4
7a9c3f42-bf70-46ae-98b2-9cba08af4463,11462.22,USD,2025-04-27,credit,0.98
75862284-f80e-4478-a30f-ec97f42776df,856.47,EUR,2025-08-29,credit,0.96
b755d981-227a-4464-af1d-5d17c034f4f8,19575.87,EUR,2025-05-18,debit,0.89
a6ea2cea-5f18-4a7a-a9af-0a9d7bce0313,7039.1,USD,2025-01-14,credit,0.01
1bf27d68-22b3-4140-a2a1-9dd367b0ad49,510.71,EUR,2025-11-20,credit,0.57
0dce34be-7017-44e8-b118-4576338cc310,17078.83,USD,2026-01-10,credit,0.3
64b50163-a84d-4c97-abf0-0f87e82723e3,1140.38,EUR,2024-09-21,debit,0.91
fa841230-8407-4dfd-8ffd-2ea0ff0fdfce,17556.24,USD,2024-05-31,debit,0.77
f53d0b0a-2363-440a-b67b-29dbe15d8d1d,18309.56,USD,2025-01-24,debit,0.14
52b9114f-aa74-4d2e-b10e-6518507be1c9,8462.99,USD,2024-06-08,credit,0.41
38517042-6ccb-4669-adda-0bea8f536815,8446.98,USD,2026-01-09,credit,0.87
1cacad08-c423-464e-9350-a72d5e1fb368,3714.52,GBP,2025-08-22,debit,0.36
158f14f3-eddf-4c3e-a2e4-6b2a43d7c2ad,103.26,GBP,2025-10-17,debit,0.88
7cbfc058-3d63-4879-8d16-b1d78b664b9a,1986.56,EUR,2026-02-11,credit,0.15
661b0882-729f-4cb3-ad58-f16ff485b6e0,13469.05,USD,2025-07-01,credit,0.27
1ce1ccc1-8493-4526-91e4-1b4edeb879eb,13531.13,USD,2025-04-22,debit,0.26
d5eeef1e-fe6e-4ec9-b847-25fc405c0f7a,4161.88,GBP,2024-03-24,debit,0.27
bc327050-719c-4dcc-94f9-e43963d660ad,11217.99,USD,2025-01-01,debit,0.91
352c809d-febd-4a1c-a317-6bd11107534b,911.13,USD,2025-07-19,debit,0.31
11a03504-b016-4fd5-b61d-c3c8d43b3d78,4618.68,EUR,2024-07-12,credit,0.87
c61d5ef4-b688-4990-a014-656f90d8a1ea,9990.26,USD,2025-08-30,credit,0.55
81b04e0c-34b0-4fe6-8b62-5d2b1ae58c4f,16578.02,GBP,2024-03-11,credit,0.74
9bbee2b4-1ef3-45b2-bcbe-6ddf14cecd7f,143.52,USD,2024-07-22,debit,0.2
25cc494c-d746-4b2b-9c24-1136adf1aa9e,9419.9,USD,2025-12-22,credit,0.9
f89975c8-5475-405a-9135-5d95039f664d,18152.19,USD,2025-05-15,credit,0.17
1947c4a3-9121-4bff-bde6-f93f4fb60eaa,19210.9,USD,2024-04-19,debit,0.95
b2bdcfba-fdb4-4998-a29a-5143c1075997,3078.89,USD,2024-07-12,credit,0.56
03f87005-3fb0-488d-8a8c-9101f2cc5515,642.52,EUR,2024-07-01,credit,0.48
049b656a-8e91-4fd1-8a30-3cddcc825010,9965.53,USD,2024-06-13,debit,0.7
dab8e8ab-e185-454b-982d-a04066a8966e,7405.73,USD,2025-01-25,credit,0.95
9c41af4f-272e-40fe-9e42-f7cacaf55b0e,985.4,GBP,2024-06-20,credit,0.15
43319cbf-47c9-48c3-a629-8f9f7a5bd6da,1284.36,EUR,2025-10-07,credit,0.49
49cc478a-20fd-42e2-9e79-9b1e50fa0dcf,7782.31,USD,2026-01-19,credit,0.94
947849c3-1599-43c6-b8e4-1c4e09644cc7,2481.75,USD,2024-07-17,debit,0.49
014cea8e-fce5-425d-8d74-c3e8ba27d914,5859.16,USD,2024-09-22,credit,0.2
c008e978-e632-4301-8a05-b4c1fcd71e42,13044.19,GBP,2025-08-28,credit,0.61
468cfe02-2a0f-42ab-9b64-45eb013f7c5a,6213.56,EUR,2025-06-15,debit,0.1
83c7edd2-9f5d-433e-8009-e4a4e1efff75,14846.31,USD,2025-04-03,debit,0.49
aaab4cfd-7f90-4faf-9681-2cdcee49a2df,1096.76,USD,2025-07-07,credit,0.77
1ff6141e-baf7-4907-bead-5ef1af2528ae,7373.57,USD,2024-06-17,credit,0.98
5cf89284-d4ea-495f-b9f4-c31af5efc523,5237.85,EUR,2024-08-26,debit,0.94
754c8dfb-0f30-455a-a2b4-dd4b78c2b8e4,4335.06,GBP,2024-03-30,debit,0.28
b33b68f6-1c02-4046-829b-87790feb6a8c,8717.12,USD,2024-07-01,debit,0.64
f4c4df4a-b46e-4f4a-ad11-3f83d74f6020,9946.41,GBP,2024-06-09,debit,0.21
abfdb00d-aba4-4add-8ed2-13546aa9f0b4,7776.04,USD,2025-05-06,credit,0.91
e887698d-3801-4669-96d4-fb2b2385198a,15376.56,USD,2024-04-11,credit,0.08
d1d4516e-1133-4823-9c49-04c2a8846777,18032.6,USD,2024-03-26,debit,0.24
d093e595-463e-4124-a060-617144018190,2403.17,GBP,2025-04-09,debit,0.98
aee9cb2b-b1cc-4de1-a8e7-c1427c0da0f0,7426.12,USD,2025-05-03,credit,0.55
8fc5902f-1bce-4495-b826-1b63ef21480d,12851.53,GBP,2024-06-21,credit,0.12
b9043084-e8b1-41a0-a84b-e4ac42fb7445,6091.22,EUR,2024-11-12,debit,0.87
09e4fb3e-903a-46a3-9c0d-2957d5139704,12553.27,EUR,2025-07-11,debit,0.91
75370559-0afd-431b-8d5e-4428c32c60c4,3051.63,USD,2026-03-02,credit,0.06
3640e2ba-33f6-4c99-a018-8258e887359a,2167.73,EUR,2024-11-01,credit,0.55
20a46985-094e-49e3-a12d-00c77f2e3487,18290.49,USD,2024-09-04,debit,0.71
168574ab-84ee-4ac4-8182-cc515eb310d9,14672.44,GBP,2025-02-11,credit,0.67
4ea5feb5-2398-44e7-8216-c0b052b82b62,17452.18,EUR,2025-12-22,debit,0.66
7cccb0a9-13c0-4828-a9ca-c157fafc8f92,17086.82,GBP,2024-07-02,debit,0.79
2a9e1876-8a61-4386-96dc-540a64c5b57c,17347.1,USD,2024-05-20,credit,0.25
06642350-1f30-479e-8686-2a8a05898e6c,14592.82,USD,2025-03-30,debit,0.9
becc2827-4466-4884-9f95-99ea3a4895af,18208.89,GBP,2026-01-26,credit,0.82
c6f990ff-41fe-4d26-961e-3a0dc4a075f2,16958.13,USD,2024-06-29,credit,0.01
ef5b0628-a17d-4e7c-a97f-d75da7c01a24,11798.99,USD,2024-07-22,credit,0.07
a97d2485-f746-4eab-a4ca-721f3ecd013f,8099.53,GBP,2024-11-02,debit,0.87
6c6bfca8-7ba1-4e50-854a-6f91b6058b88,15406.07,EUR,2025-02-07,credit,0.96
3089ad90-b1c0-465c-9484-3a442d8d358d,16540.24,GBP,2024-10-20,debit,0.03
c175802d-0b50-4325-aa49-5e68784eb2f1,6675.11,EUR,2025-09-08,debit,0.34
9b0afa71-1b06-4daa-bc57-99c39303f94b,10767.27,USD,2025-01-15,debit,0.67
6281caef-3fd7-4239-845c-4219e89f1cc7,12345.43,USD,2024-11-30,credit,0.64
55ba7ec3-a037-4470-b451-104bfa2d56c2,8325.4,EUR,2024-12-15,credit,0.16
ef0a79ff-6409-4606-81a6-40969fd1b7d5,8929.72,EUR,2025-05-08,credit,0.12
9ddf7205-494b-41c5-9411-fe641c6ad45e,15437.83,USD,2025-11-01,credit,0.41
1f3402b9-0315-434b-8cfd-663a67528533,13529.06,USD,2025-12-21,debit,0.79
7f7b2c35-ecf6-4851-a92d-a6617ec467ae,18048.85,USD,2026-01-24,credit,0.26
c07235d6-61ce-4b78-9ea1-26a68d8a3515,8476.59,USD,2025-06-30,credit,0.27
29a3b73f-7796-426b-b6ca-72bfa857a8e8,8327.87,USD,2025-01-01,debit,0.49
96f5ec8d-1854-46f6-850d-a1eac69ce5a4,12970.88,EUR,2025-06-17,credit,0.41
e728dd89-7865-4104-821e-bfb7b520ddeb,1458.09,GBP,2024-08-29,credit,0.19
d3356f42-32d7-4662-9809-dcf7b9d96c9a,394.73,USD,2024-05-29,debit,0.56
7ab151c4-6979-4ace-84fc-79549f541682,5536.72,EUR,2026-01-18,debit,0.86
0dc93178-6923-4e7b-a483-2af6a4246fde,9035.7,USD,2025-01-25,debit,0.31
f9b90448-ad3a-4d78-bfd9-67bb926f0e3e,11912.02,EUR,2025-04-13,debit,0.88
f7a0cc6f-0342-4b98-8466-6e5c49da68c0,11612.42,USD,2025-07-21,debit,0.65
d50fd02f-951c-4b26-9a5d-bce43e15fafe,10452.48,GBP,2024-10-14,debit,0.48
d7a7ea19-c1fe-40c0-a560-fc54daae2768,9509.42,USD,2024-05-23,credit,0.55
cd899857-8010-4b0f-9fe9-807e74d9eb05,15730.02,USD,2025-02-02,credit,0.64
3d387e10-616c-4f5e-a8ad-4ee20c445716,18577.93,USD,2025-10-16,credit,0.33
58683c31-aafd-4260-8f21-0f23d52d11d9,452.69,USD,2025-07-15,credit,0.29
b4f9e4ea-c075-41df-9f41-6e171938768a,12273.98,USD,2025-12-10,credit,0.13
86cd9d35-2448-46d4-a501-35210a14faa0,19795.53,USD,2025-05-06,credit,0.43
b1a1e74c-b608-4e0c-ba16-6898c5d56fe0,11001.77,USD,2025-12-12,credit,0.2
14d2132b-2141-4159-809a-2bd4fa7cbb6c,1353.24,GBP,2024-12-01,debit,0.29
71bdc95b-e635-4c82-a761-a77d9101f320,15917.41,USD,2024-07-09,credit,0.09
7185a4c0-6de1-4260-9a4b-07867a7da728,6249.43,USD,2025-09-23,debit,0.64
eb74a2d7-e4f5-47b3-adb7-2ed6da6f4ebe,7745.03,USD,2025-10-17,credit,0.45
0d469627-7c84-4e1b-9037-672256dd69b1,16625.26,USD,2025-01-19,debit,0.29
8b678766-7402-402a-b330-a2100595395f,19993.83,USD,2025-09-25,credit,0.25
25161b23-209e-4795-8e8b-329d1fc0c57a,806.25,EUR,2025-04-30,credit,0.69
331a21f8-0b40-4e9c-91df-1b182af7e2d1,3830.2,EUR,2024-05-22,debit,0.22
505ae1d8-1a48-4c67-befe-b26aeddb1f47,9497.02,USD,2025-08-02,debit,0.33
75f321f3-2c8a-41eb-8d0c-249e3fa59afb,15223.02,USD,2024-03-27,credit,0.37
03ee91a9-701f-46c6-9363-4ac30f31c314,12728.69,USD,2025-06-30,debit,0.68
66fea671-4d87-4089-bd7f-95aea792d934,8146.08,EUR,2024-03-29,debit,0.94
8633cdf9-15ed-4918-90c9-480ff1237046,13052.54,USD,2025-01-27,credit,0.62
cf0e9d19-48aa-40d6-b7f1-0641df9f06e7,8494.5,USD,2025-01-07,credit,0.61
ab9fba42-7929-4dde-a479-39a83055d8c7,7799.32,USD,2025-04-04,credit,0.59
35ef1f22-7678-4334-b19f-d907f0a46cca,3638.13,USD,2024-05-04,debit,0.1
49212f80-420f-4d32-9e26-2d0b36928521,19218.51,EUR,2025-09-30,credit,0.2
b103fa03-9dc2-44b1-bdb2-b67b6c1c9e32,18579.51,USD,2024-09-20,credit,0.64
9fe2f92e-4ec3-47c5-99f2-18eb9a402166,18019.79,USD,2026-02-08,credit,0.72
fb656fd0-d060-49fd-96cc-a98274729f0c,2710.14,USD,2024-03-20,credit,0.98
5faa90ed-974e-4e76-9b91-b3c2e45426a1,10369.37,USD,2024-10-17,debit,0.05
fdecd84b-335e-45fa-96a7-63a536766410,10255.01,GBP,2025-12-21,credit,0.16
ee7b32c9-2579-4562-9bb0-5b3eaceb936c,6714.07,USD,2024-09-11,credit,0.92
5804bc91-2ad8-4d3f-bf75-ec5ae6b18643,16016.97,USD,2024-11-12,credit,0.04
74c9fc65-dfd8-4081-a736-bd7cf072fb38,9560.52,USD,2026-02-05,credit,0.4
9c2aaf27-a64c-4476-8df5-93359c3dfc3e,13653.6,EUR,2024-11-18,credit,0.35
e4fa376f-9c31-4833-92ba-29b4960f7802,10524.7,GBP,2025-04-03,debit,0.35
d2f20b85-98a1-42fa-99a3-bcd667ae4e45,19866.44,USD,2024-04-26,debit,0.08
5a7315d3-07fd-4ecd-8436-cedc52605034,17469.45,EUR,2025-07-13,credit,0.93
558737e9-e986-4e41-98c3-5a5a46d4bbf0,19411.73,USD,2025-08-05,debit,0.03
56e3a23d-1aef-406a-a8b0-cdd7b1e38fed,5722.81,USD,2025-12-30,debit,0.48
87720a44-5721-4955-aecd-f12cdbb238da,1319.71,USD,2025-02-21,debit,0.74
52c79133-dc37-4892-82fa-433970250589,5753.86,USD,2025-12-12,credit,0.21
9b18fa9d-1d23-4bb2-8d5c-5ceb2231f8ff,1254.61,USD,2026-02-22,debit,0.4
954bd13c-731e-4fdc-95da-7a1a8f556936,3974.54,USD,2025-05-20,credit,0.48
04f687bc-b479-4bb1-a037-f9a0c460cee5,7784.96,EUR,2024-06-23,credit,0.31
a45a61e1-757b-42f5-bf10-3da88ab1e28b,9975.46,USD,2025-03-04,debit,0.95
d206d5e8-2a1d-41b9-8f15-9d634d7ae678,15028.84,USD,2025-01-16,credit,0.12
4d467cd5-9c0d-4145-ba4d-d31bb4f4a419,5280.76,GBP,2024-08-28,debit,0.55
e056e638-90b7-47a4-8352-c57918bdfa25,5494.11,EUR,2025-02-12,credit,0.73
16d839c3-19f2-4338-89f4-d1ccd6130f3e,14898.88,USD,2024-11-07,debit,0.24
7a4772c3-66a3-44aa-abb7-a239f64c4f80,1421.76,EUR,2024-07-07,credit,0.38
9868bb77-462b-46f2-9276-d82f3d2317c4,18873.62,USD,2024-07-10,debit,0.37
8c5603cb-23db-422a-a359-1120e76588d5,8354.66,GBP,2024-09-16,credit,0.92
26f334ac-4768-4620-a97e-c77b09b698cd,8941.36,USD,2025-02-13,credit,0.52
5023ae3d-9a2a-4afd-a330-f329f56d8d4a,14258.64,GBP,2024-03-23,debit,0.71
9c5f2091-48b8-4af0-a9e8-a69dd186665e,10931.6,USD,2024-12-05,credit,0.12
8c8d9eda-7c55-40f3-8f53-882f8e4e5f67,9356.38,EUR,2025-03-18,debit,0.7
d17c2cec-83be-47b7-9586-f2a0eae29995,13058.31,EUR,2024-05-22,debit,0.03
bc549086-0651-45dd-912b-9c79a492bf76,3034.05,GBP,2025-08-06,credit,0.75
6ab8c5d1-1bfe-4059-bdf2-be54b17699e6,258.27,GBP,2024-12-12,credit,0.86
e0661c30-9fdc-4b01-9b3a-d2de6f904837,14675.64,EUR,2024-04-02,credit,0.87
22e3cadb-bcea-4e36-a916-c3d559299038,9102.01,USD,2025-10-10,debit,0.51
938032c2-2cf2-4b9e-a15d-20e9bb1ce1b7,17335.4,USD,2024-03-28,credit,0.16
60477374-f03f-4ae4-b93e-8eabc5783f36,11695.7,GBP,2024-10-24,debit,0.19
95039367-4c82-4d19-a66a-812435bc865c,7216.49,USD,2025-04-01,debit,0.85
d842d0d9-15d1-4fed-bdc1-a5aadcfa9edf,11394.28,USD,2026-01-13,credit,0.29
1f58f53d-e17e-450c-add1-a02210860faa,18278.95,USD,2024-04-28,debit,0.65
1f989ce9-e7fd-47c6-a1eb-b358932aae6e,16387.17,USD,2026-01-01,debit,0.5
c64fc926-ec51-47ed-bd18-da9923d339ac,10411.77,EUR,2025-04-08,debit,0.65
59be1631-e12b-4ae9-81d0-f56fb5e670e8,8301.77,USD,2025-08-07,credit,0.45
bf9845a6-78b6-4d60-b5a5-888346b85ad7,16148.18,GBP,2025-05-30,debit,0.92
83efd7b0-bd72-48ec-a8a6-427c15c9550f,7649.28,USD,2025-03-29,debit,0.67
bcf5032d-0fec-4069-aef2-22fc140ba950,4422.74,EUR,2025-05-30,debit,0.71
fa21833c-0f59-4176-afb8-617e9334e4d3,13911.48,USD,2025-07-07,debit,0.87
81359a8f-5104-4f74-9005-fc8a5159e109,4224.75,USD,2024-03-07,debit,0.46
f0ab8b53-af93-4864-8ced-37d323098dd1,6372.61,USD,2025-03-01,debit,0.09
7b632f22-7476-4b5a-a729-a24cba7f6a10,14251.27,USD,2025-01-24,debit,0.85
b360230d-d768-4d59-86a2-20f8d38e518d,15228.6,USD,2025-10-26,credit,0.16
6cad80cf-5dbd-455a-ac85-aa23784f5e81,17842.45,EUR,2024-07-07,debit,0.16
94152763-1082-4436-9967-036847be6547,9869.44,USD,2024-03-16,debit,0.49
afdf8921-e664-4108-8e25-44ffb49f7478,1680.29,USD,2024-05-07,debit,0.14
436e8127-ea4d-4a5c-9a37-4ec4155a0d19,1815.99,USD,2025-03-08,credit,0.36
eabbcb77-db44-4a97-9df5-08fae0b89aa2,18839.35,USD,2025-02-09,credit,0.1
5f0d5147-caa9-4214-8661-dbba13a4b9d9,5886.09,USD,2025-10-28,debit,0.88
acc834b9-5e0b-42fe-b4b8-9319f675f970,8915.51,EUR,2024-09-18,debit,0.36
ea71d810-2c26-4420-a5f6-79ae5d17067f,12906.14,USD,2024-08-09,debit,0.93
9ad8c9b5-957b-42bb-902c-84a9011f2e66,7249.78,USD,2025-10-24,debit,0.83
cc49d0bd-309b-4446-8be2-351bf41b186d,7934.78,GBP,2024-03-12,debit,0.69
beb7ca08-fa4c-490b-bf20-b7ac4d4f9ec9,4618.03,EUR,2025-12-01,debit,0.29
5a66b5c4-c1ba-4e47-ab1d-20018a1766f5,15364.96,USD,2024-10-14,debit,0.78
6a038b04-1093-4aa4-a37a-826ea5155be4,10482.41,USD,2025-05-03,credit,0.48
ff2bfb78-a15a-471c-98ca-5c60af0e4d96,2836.48,USD,2025-12-14,credit,0.93
9ba54a29-672e-4abe-8658-d7096e8eb938,3823.55,GBP,2025-11-22,debit,0.64
0ba23551-daf4-4cea-b289-13e9ce1d9810,12941.92,USD,2025-10-05,credit,0.1
9a4a02c5-a1bb-4222-91da-e8e6d645a3bb,2796.7,USD,2025-06-22,debit,0.72
8e03e256-9888-4056-a9dd-de9b6ae93fb3,3670.01,USD,2024-10-28,debit,0.16
b6161706-2ee4-4dd5-ba9a-d10c81e530fd,19903.42,USD,2026-02-16,debit,0.64
ceb7348b-c158-4aa0-a59d-3284e8e9e28a,19234.84,USD,2025-09-10,debit,0.57
27df647f-82c9-43ae-8b8c-32de219240b3,16596.62,USD,2026-01-18,debit,0.38
d46a10ae-425c-41a9-99ed-ee2fb037cfc9,3970.22,GBP,2025-09-24,debit,0.66
c4d61ae3-287a-4464-8140-2045e0848c7e,5507.57,USD,2025-08-24,debit,0.3
d2ef9e08-b6ea-477f-8db1-462c2d7ff0fb,10889.66,EUR,2025-12-03,debit,0.78
1ad7afb2-f036-4d18-b590-540571851e84,14288.21,USD,2024-06-11,credit,0.79
52c3ded8-b3ee-4a43-89cf-9d353d8158ed,17511.36,EUR,2025-01-26,debit,0.02
e15b1759-a6dc-4e2d-ac6c-70b232812518,13980.06,EUR,2025-12-03,credit,0.78
4795d6fe-197c-4129-ac5b-72eac60370a4,5006.25,USD,2024-11-08,debit,0.77
20ddfc15-c1f9-4530-8c45-eadfffebcd56,7421.13,USD,2024-10-13,debit,0.94
2e06903a-10de-49c3-b60d-c44660405e70,17316.13,GBP,2025-08-28,credit,0.1
0cc97fef-a729-42a9-b477-41dd6a2e4651,12837.66,USD,2024-09-18,credit,0.37
84ce0a25-5267-4204-b142-ec334f45257a,5640.32,EUR,2024-06-25,credit,0.57
b8e05bc4-555b-40b6-bdbc-30b99a8c19a9,15966.58,USD,2024-07-09,debit,0.76
75e24a8f-005b-4bae-a385-62ac43c65072,3039.51,USD,2025-05-07,credit,0.95
cb848334-a3bc-4724-bf71-54b0522a692e,11503.98,EUR,2025-03-22,credit,0.05
702b75b9-f3bc-4402-868f-debe2828d29f,4200.13,USD,2026-01-22,credit,0.32
02acd659-504d-4227-a250-02182f1138e5,10468.36,GBP,2025-01-02,debit,0.01
cafa5388-9c0c-4870-835f-4eed4b696f45,5560.64,USD,2024-12-08,credit,0.19
35a41b36-8379-4516-9ba5-b720c31730b5,13633.9,USD,2026-01-28,credit,0.93
5d0df15b-000c-4045-aec5-62026a24ffe5,10775.79,USD,2025-05-23,debit,0.2
0fec5b4c-882a-47a7-a218-9aee22c18831,2910.87,USD,2025-07-25,debit,0.34
e5aa911e-e3ea-46ae-95e6-4f98332a0907,14286.56,USD,2026-01-19,credit,0.13
245ebb6a-af21-4015-af8e-3b08749b0a7f,18195.47,EUR,2024-08-22,credit,0.34
29931de2-8f05-4c25-a4f3-21447d7cff7f,14652.6,EUR,2025-01-25,credit,0.59
6af23d2d-4ff6-4463-9cc8-6b6ae3bbd162,321.98,EUR,2024-04-26,credit,0.85
f8249c7a-d45c-4243-b57a-ea6ad9c34467,3222.21,USD,2024-04-09,debit,0.11
f0be1d87-72e6-4bc9-b608-c03f9d88ec5b,10270.3,GBP,2025-05-01,credit,0.46
43d230b4-5e0d-4fe2-b74f-d0e5bb7fcdfe,17505.08,USD,2024-06-19,debit,0.03
a34c677a-23ab-4616-89e6-f863d5e159c9,18109.83,USD,2024-12-17,debit,0.28
d087ff93-3e8d-433a-ae2a-1452bd0fa5ad,3853.25,USD,2025-10-30,debit,0.03
df5909fe-8dc8-4a07-bd50-ac86854f9168,8242.31,GBP,2024-09-20,debit,0.77
3523c305-027e-40f7-8520-6e9f557ed88b,6171.63,EUR,2024-04-21,debit,0.78
3b8f2f57-2be6-4eb9-8df6-528e551a1947,16674.48,USD,2025-02-17,credit,0.65
c2fe1e65-43be-4fd1-bd47-4339a205f410,1375.47,USD,2024-03-19,credit,0.43
877969f5-42c2-45e6-8d62-423517825eaa,17550.66,USD,2026-02-06,credit,0.71
5b0522ef-945d-46d5-be7a-39a6cdb7dc0c,8262.67,USD,2025-07-25,debit,0.58
d5e9aaa8-0101-4a35-82fa-69aaea897b9b,11154.65,USD,2024-08-15,credit,0.17
76a69c4b-3a2d-4088-885d-7e61f6707320,15403.93,USD,2024-07-26,credit,0.72
50514b2a-a587-4fda-8bc6-02c3ca4234e5,15476.96,GBP,2025-07-29,credit,0.02
8cbd7f60-2349-4889-a6be-36ceb4c74bdc,5475.54,USD,2025-06-25,credit,0.85
a64ec1a3-a87f-409b-9a07-fc1b0bef1b0f,14865.52,USD,2025-03-25,credit,0.56
7432ed5c-ce77-4c25-b9e3-e59e031aec74,11472.12,USD,2025-01-08,credit,0.01
97c71931-27fc-4081-8e48-ee91ff32b489,16516.47,USD,2025-10-28,debit,0.7
